Pattern A,Pattern B,Similarity Score
Environmental conditions,Auction,0.4084075878265663
Environmental conditions,Auction of Lot,0.37903179626909844
Environmental conditions,Known Bid Amounts,0.4308132800573217
Environmental conditions,Set of Objects,0.34340211642743873
Environmental conditions,Pre-set Prices,0.4123683921817797
Environmental conditions,Purchase of Lot,0.4524341426308886
Environmental conditions,Lot Withdrawn,0.5886805311848818
Environmental conditions,Object Withdrawn from Lot,0.6700331941468547
Environmental conditions,Reserve Not Met,0.5042397119018261
Environmental conditions,Bought by Owner,0.6216165491147587
Environmental conditions,"Winner Unable to Pay
",0.5909248107613894
Environmental conditions,Auction Catalog,0.5290603672364611
Environmental conditions,Moving an Object,0.4246976696450445
Environmental conditions,Taking Inventory,0.4426892564167412
Environmental conditions,Object Ownership and Existence,0.27071913211327076
Environmental conditions,Core Features,0.7194395148709004
Environmental conditions,Collections of Objects,0.610554256337648
Environmental conditions,Departmental Collections,0.597700376319519
Environmental conditions,Other Uses,0.418806953669667
Environmental conditions,Collection Specific Information,0.32743772706309143
Environmental conditions,Adding and Removing Resources,0.3948704909315243
Environmental conditions,Exhibition Concept,0.39221339488505347
Environmental conditions,Exhibition Activity,0.4791946251235401
Environmental conditions,Multiple Venues,0.37973954680349226
Environmental conditions,Objects,0.6813309450203068
Environmental conditions,Exhibition Provenance: Transfer of Custody,0.3922251985637459
Environmental conditions,Exhibition Provenance: Internal Moves,0.4370795639932807
Environmental conditions,Exhibition Specific Labels,0.5896971830290046
Environmental conditions,Depiction of the Object at the Exhibition,0.2920241826991417
Parts,Sides of an Object,0.6845866847371752
Parts,Description,0.5907880517730735
Parts,Depiction,0.0
Parts,Subject,0.6904950437736155
Parts,Style Classification,0.657960949765114
Parts,Other Classifications,0.5025664760345181
Parts,Objects Carrying Textual Works,0.5153109140576942
Parts,"Single Object, Multiple Works",0.3060742392729345
Parts,"Single Object, Single Textual and Visual Work",0.6895590230739678
Parts,Related Objects,0.7027659198362121
Parts,Ownership,0.6673811574055741
Parts,Custody,0.6453568118755115
Parts,Location,0.6659685194539725
Parts,Credit / Attribution Statement,0.6109070967907836
Parts,Rights Statement,0.6156788504954954
Parts,RightsStatements.org Assertions,0.0
Parts,Digital Objects,0.27050929402056034
Parts,Digital Images,0.5560682212343339
Parts,Digital Surrogates,0.5700490718216898
Parts,Home Page,0.5469310755799316
Parts,Other Pages,0.46912364016364766
Parts,IIIF Images,0.39858403883471055
Parts,IIIF Manifests,0.3957161363179336
Parts,Core Information,0.11841284163249263
Parts,Geospatial Location,0.12486656116939834
Parts,Geospatial Approximation,0.2599032368647637
Parts,"Buildings and ""Immovable"" Objects",0.3834287484886683
Parts,Types,0.3220697901744571
Parts,Names,0.374002097425344
Parts,Parts of Names,0.0
Parts,Identity,0.15730292615582683
Parts,Equivalent Resources,0.3950976625044236
Parts,Addresses,0.0
Parts,Birth and Death / Formation and Dissolution,0.2573918908439056
Parts,Active Dates,0.33953484642488124
Parts,Biography,0.4131022145197789
Parts,Nationality,0.4162823511928924
Parts,Ethnicity,0.29967713636759474
Parts,Gender,0.4110836048941481
Parts,Digital Integration,0.40262366253900933
Parts,Organization Membership,0.4384142791359286
Parts,Provenance Event,0.4191292863346067
Parts,Classifications,0.5887270919346207
Parts,Relative Times,0.5660405661647786
Parts,"Object Acquisition
",0.566226237095764
Parts,"Multiple Owners
",0.6444486453111967
Parts,Agents,0.424992913192813
Parts,Exchange of Objects,0.4475086106713454
Parts,Payments,0.0
Parts,"Payment for Services
",0.6511119522262216
Parts,Loans,0.5419417275885335
Parts,"Institutional Ownership, Departmental Custody",0.6352176928604001
Parts,Loss,0.5923885122827486
Parts,Theft,0.4766459034558459
Parts,Sale of Stolen or Looted Objects,0.43040570517199844
Parts,Rights and their Acquisition,0.4015404321837386
Parts,Multiple Owners with Different Stakes,0.6143786911970854
Parts,Transfer of Shares,0.4991066124511989
Parts,Intellectual Property Rights,0.5050256007840686
Parts,Encounters,0.0
Parts,Promised Gift,0.26967329304114457
Parts,Commissions for Artwork,0.3317054064310495
Parts,Auction,0.4218230839803112
Parts,Auction of Lot,0.38790853613506826
Parts,Known Bid Amounts,0.42216246462283963
Parts,Set of Objects,0.35542842389235335
Parts,Pre-set Prices,0.41870987675855126
Parts,Purchase of Lot,0.46525763711621365
Parts,Lot Withdrawn,0.5934175540619074
Parts,Object Withdrawn from Lot,0.6731070099731636
Parts,Reserve Not Met,0.5148392334148287
Parts,Bought by Owner,0.6269190088673741
Parts,"Winner Unable to Pay
",0.5952838811722339
Parts,Auction Catalog,0.5321825311750449
Parts,Moving an Object,0.426799151160171
Parts,Taking Inventory,0.43507489572466196
Parts,Object Ownership and Existence,0.27146734417263463
Parts,Core Features,0.7268589816877271
Parts,Collections of Objects,0.6217500630483487
Parts,Departmental Collections,0.6114045682978496
Parts,Other Uses,0.43603081045850434
Parts,Collection Specific Information,0.33571177675190805
Parts,Adding and Removing Resources,0.40207813629296646
Parts,Exhibition Concept,0.3978274649513743
Parts,Exhibition Activity,0.4780376739274493
Parts,Multiple Venues,0.3909242039633913
Parts,Objects,0.6828822774083059
Parts,Exhibition Provenance: Transfer of Custody,0.38420138808989435
Parts,Exhibition Provenance: Internal Moves,0.44421034602450704
Parts,Exhibition Specific Labels,0.5945605088582212
Parts,Depiction of the Object at the Exhibition,0.2836652647810256
Sides of an Object,Description,0.5975539014738913
Sides of an Object,Depiction,0.0
Sides of an Object,Subject,0.7267784001570292
Sides of an Object,Style Classification,0.6949801347930471
Sides of an Object,Other Classifications,0.5779919201608565
Sides of an Object,Objects Carrying Textual Works,0.5421523750278776
Sides of an Object,"Single Object, Multiple Works",0.3354021496969915
Sides of an Object,"Single Object, Single Textual and Visual Work",0.7630298218635643
Sides of an Object,Related Objects,0.7604257819825898
Sides of an Object,Ownership,0.7132727499828252
Sides of an Object,Custody,0.705544523493999
Sides of an Object,Location,0.7800260598328941
Sides of an Object,Credit / Attribution Statement,0.7148757266064896
Sides of an Object,Rights Statement,0.6673325907412563
Sides of an Object,RightsStatements.org Assertions,0.0
Sides of an Object,Digital Objects,0.2927526428513305
Sides of an Object,Digital Images,0.5912205889978434
Sides of an Object,Digital Surrogates,0.6335473207474562
Sides of an Object,Home Page,0.6348172360082015
Sides of an Object,Other Pages,0.49084277981327534
Sides of an Object,IIIF Images,0.44083751782212965
Sides of an Object,IIIF Manifests,0.5153543932942415
Sides of an Object,Core Information,0.13922718770094303
Sides of an Object,Geospatial Location,0.1718765592764736
Sides of an Object,Geospatial Approximation,0.2951248391383512
Sides of an Object,"Buildings and ""Immovable"" Objects",0.43697955704594654
Sides of an Object,Types,0.37673356638231664
Sides of an Object,Names,0.39670874218128577
Sides of an Object,Parts of Names,0.0
Sides of an Object,Identity,0.1919833214058502
Sides of an Object,Equivalent Resources,0.4384452609130242
Sides of an Object,Addresses,0.0
Sides of an Object,Birth and Death / Formation and Dissolution,0.29083250410199807
Sides of an Object,Active Dates,0.4450207805262611
Sides of an Object,Biography,0.46271815767865654
Sides of an Object,Nationality,0.46628024698931325
Sides of an Object,Ethnicity,0.33265052422311325
Sides of an Object,Gender,0.45111672797762736
Sides of an Object,Digital Integration,0.4171155965478386
Sides of an Object,Organization Membership,0.45791385064076534
Sides of an Object,Provenance Event,0.4516999030159395
Sides of an Object,Classifications,0.5965952496418532
Sides of an Object,Relative Times,0.5720074102352988
Sides of an Object,"Object Acquisition
",0.5840875752334179
Sides of an Object,"Multiple Owners
",0.6585065625781344
Sides of an Object,Agents,0.43633757069685414
Sides of an Object,Exchange of Objects,0.4564246995222019
Sides of an Object,Payments,0.0
Sides of an Object,"Payment for Services
",0.66878256869316
Sides of an Object,Loans,0.5625146102511823
Sides of an Object,"Institutional Ownership, Departmental Custody",0.6552160411640131
Sides of an Object,Loss,0.6100684312348502
Sides of an Object,Theft,0.4888288630780678
Sides of an Object,Sale of Stolen or Looted Objects,0.43466415767528893
Sides of an Object,Rights and their Acquisition,0.4108558390878061
Sides of an Object,Multiple Owners with Different Stakes,0.6369449312727804
Sides of an Object,Transfer of Shares,0.4971166143479359
Sides of an Object,Intellectual Property Rights,0.6030083057434993
Sides of an Object,Encounters,0.0
Sides of an Object,Promised Gift,0.2880985276368848
Sides of an Object,Commissions for Artwork,0.337484063739333
Sides of an Object,Auction,0.4183592264362356
Sides of an Object,Auction of Lot,0.4370371723532324
Sides of an Object,Known Bid Amounts,0.44729274075438524
Sides of an Object,Set of Objects,0.36110877932075147
Sides of an Object,Pre-set Prices,0.42939774263481545
Sides of an Object,Purchase of Lot,0.48741266985369536
Sides of an Object,Lot Withdrawn,0.6177562857620599
Sides of an Object,Object Withdrawn from Lot,0.7002064803641677
Sides of an Object,Reserve Not Met,0.6401133063866583
Sides of an Object,Bought by Owner,0.6762701978613141
Sides of an Object,"Winner Unable to Pay
",0.6352389885123795
Sides of an Object,Auction Catalog,0.5668771652784175
Sides of an Object,Moving an Object,0.4640204608435922
Sides of an Object,Taking Inventory,0.4740740138977599
Sides of an Object,Object Ownership and Existence,0.28036589049750077
Sides of an Object,Core Features,0.7694061327513206
Sides of an Object,Collections of Objects,0.6402659583029616
Sides of an Object,Departmental Collections,0.6323360963569161
Sides of an Object,Other Uses,0.4826446727001173
Sides of an Object,Collection Specific Information,0.39109516603412053
Sides of an Object,Adding and Removing Resources,0.4640472215880036
Sides of an Object,Exhibition Concept,0.4441430048271831
Sides of an Object,Exhibition Activity,0.6111338028150846
Sides of an Object,Multiple Venues,0.5271929799854586
Sides of an Object,Objects,0.7645695185680058
Sides of an Object,Exhibition Provenance: Transfer of Custody,0.4423930980595072
Sides of an Object,Exhibition Provenance: Internal Moves,0.4873022123553042
Sides of an Object,Exhibition Specific Labels,0.6317089392464399
Sides of an Object,Depiction of the Object at the Exhibition,0.3194980981278156
Description,Depiction,0.0
Description,Subject,0.6397012091158729
Description,Style Classification,0.6208896764368064
Description,Other Classifications,0.44918159330245855
Description,Objects Carrying Textual Works,0.4776042477429745
Description,"Single Object, Multiple Works",0.29083090094465797
Description,"Single Object, Single Textual and Visual Work",0.6280896969462554
Description,Related Objects,0.6380703283055439
Description,Ownership,0.5998986688714235
Description,Custody,0.5969924059651762
Description,Location,0.5838955912780196
Description,Credit / Attribution Statement,0.539162006252204
Description,Rights Statement,0.5632252267882212
Description,RightsStatements.org Assertions,0.0
Description,Digital Objects,0.2709696098429719
Description,Digital Images,0.515070842148729
Description,Digital Surrogates,0.5116631760848974
Description,Home Page,0.4926914842591447
Description,Other Pages,0.4352662965579747
Description,IIIF Images,0.365884377119778
Description,IIIF Manifests,0.35047605563832857
Description,Core Information,0.12103292992356744
Description,Geospatial Location,0.14490806052385738
Description,Geospatial Approximation,0.2637485493693857
Description,"Buildings and ""Immovable"" Objects",0.38798492856781397
Description,Types,0.3199769083986112
Description,Names,0.32076615302212996
Description,Parts of Names,0.0
Description,Identity,0.16915835640707716
Description,Equivalent Resources,0.35579275928604087
Description,Addresses,0.0
Description,Birth and Death / Formation and Dissolution,0.2585606204723266
Description,Active Dates,0.313258150294894
Description,Biography,0.3917642424915914
Description,Nationality,0.39478011553940434
Description,Ethnicity,0.3071850572078734
Description,Gender,0.38932430461025047
Description,Digital Integration,0.3549821120850025
Description,Organization Membership,0.38133049340316894
Description,Provenance Event,0.3810614871737645
Description,Classifications,0.518280607386202
Description,Relative Times,0.5002604974692737
Description,"Object Acquisition
",0.5072286985814521
Description,"Multiple Owners
",0.5616320754781032
Description,Agents,0.38436261249947656
Description,Exchange of Objects,0.39487301624216997
Description,Payments,0.0
Description,"Payment for Services
",0.566078291003032
Description,Loans,0.47323273891140377
Description,"Institutional Ownership, Departmental Custody",0.5549124884889858
Description,Loss,0.5158413044030083
Description,Theft,0.42484407395352264
Description,Sale of Stolen or Looted Objects,0.3701510006027665
Description,Rights and their Acquisition,0.3511196877244186
Description,Multiple Owners with Different Stakes,0.5395198782056958
Description,Transfer of Shares,0.4516856913478995
Description,Intellectual Property Rights,0.44363177401140425
Description,Encounters,0.0
Description,Promised Gift,0.2514944401587418
Description,Commissions for Artwork,0.2991628787826731
Description,Auction,0.36613999787427587
Description,Auction of Lot,0.34828042099441553
Description,Known Bid Amounts,0.368177171322488
Description,Set of Objects,0.3210064062609291
Description,Pre-set Prices,0.3747004886384861
Description,Purchase of Lot,0.3963981744212865
Description,Lot Withdrawn,0.5149679874829173
Description,Object Withdrawn from Lot,0.5926461994506251
Description,Reserve Not Met,0.4502419626615865
Description,Bought by Owner,0.5664069192412697
Description,"Winner Unable to Pay
",0.5333478438730592
Description,Auction Catalog,0.49209680450722476
Description,Moving an Object,0.3960242704896149
Description,Taking Inventory,0.4066079813650342
Description,Object Ownership and Existence,0.24257349820855467
Description,Core Features,0.6394880763281169
Description,Collections of Objects,0.5470424411269889
Description,Departmental Collections,0.5452316324206452
Description,Other Uses,0.37852451447415264
Description,Collection Specific Information,0.30092378623256966
Description,Adding and Removing Resources,0.3867664478401836
Description,Exhibition Concept,0.34331255114832543
Description,Exhibition Activity,0.4242288473240605
Description,Multiple Venues,0.3498549763676211
Description,Objects,0.607279041286025
Description,Exhibition Provenance: Transfer of Custody,0.3389872128480029
Description,Exhibition Provenance: Internal Moves,0.41224197849446775
Description,Exhibition Specific Labels,0.5338305329851546
Description,Depiction of the Object at the Exhibition,0.37506098800844556
Depiction,Subject,0.0
Depiction,Style Classification,0.0
Depiction,Other Classifications,0.0
Depiction,Objects Carrying Textual Works,0.0
Depiction,"Single Object, Multiple Works",0.0
Depiction,"Single Object, Single Textual and Visual Work",0.0
Depiction,Related Objects,0.0
Depiction,Ownership,0.0
Depiction,Custody,0.0
Depiction,Location,0.0
Depiction,Credit / Attribution Statement,0.0
Depiction,Rights Statement,0.0
Depiction,RightsStatements.org Assertions,0.0
Depiction,Digital Objects,0.0
Depiction,Digital Images,0.0
Depiction,Digital Surrogates,0.0
Depiction,Home Page,0.0
Depiction,Other Pages,0.0
Depiction,IIIF Images,0.0
Depiction,IIIF Manifests,0.0
Depiction,Core Information,0.0
Depiction,Geospatial Location,0.0
Depiction,Geospatial Approximation,0.0
Depiction,"Buildings and ""Immovable"" Objects",0.0
Depiction,Types,0.0
Depiction,Names,0.0
Depiction,Parts of Names,0.0
Depiction,Identity,0.0
Depiction,Equivalent Resources,0.0
Depiction,Addresses,0.0
Depiction,Birth and Death / Formation and Dissolution,0.0
Depiction,Active Dates,0.0
Depiction,Biography,0.0
Depiction,Nationality,0.0
Depiction,Ethnicity,0.0
Depiction,Gender,0.0
Depiction,Digital Integration,0.0
Depiction,Organization Membership,0.0
Depiction,Provenance Event,0.0
Depiction,Classifications,0.0
Depiction,Relative Times,0.0
Depiction,"Object Acquisition
",0.0
Depiction,"Multiple Owners
",0.0
Depiction,Agents,0.0
Depiction,Exchange of Objects,0.0
Depiction,Payments,0.0
Depiction,"Payment for Services
",0.0
Depiction,Loans,0.0
Depiction,"Institutional Ownership, Departmental Custody",0.0
Depiction,Loss,0.0
Depiction,Theft,0.0
Depiction,Sale of Stolen or Looted Objects,0.0
Depiction,Rights and their Acquisition,0.0
Depiction,Multiple Owners with Different Stakes,0.0
Depiction,Transfer of Shares,0.0
Depiction,Intellectual Property Rights,0.0
Depiction,Encounters,0.0
Depiction,Promised Gift,0.0
Depiction,Commissions for Artwork,0.0
Depiction,Auction,0.0
Depiction,Auction of Lot,0.0
Depiction,Known Bid Amounts,0.0
Depiction,Set of Objects,0.0
Depiction,Pre-set Prices,0.0
Depiction,Purchase of Lot,0.0
Depiction,Lot Withdrawn,0.0
Depiction,Object Withdrawn from Lot,0.0
Depiction,Reserve Not Met,0.0
Depiction,Bought by Owner,0.0
Depiction,"Winner Unable to Pay
",0.0
Depiction,Auction Catalog,0.0
Depiction,Moving an Object,0.0
Depiction,Taking Inventory,0.0
Depiction,Object Ownership and Existence,0.0
Depiction,Core Features,0.0
Depiction,Collections of Objects,0.0
Depiction,Departmental Collections,0.0
Depiction,Other Uses,0.0
Depiction,Collection Specific Information,0.0
Depiction,Adding and Removing Resources,0.0
Depiction,Exhibition Concept,0.0
Depiction,Exhibition Activity,0.0
Depiction,Multiple Venues,0.0
Depiction,Objects,0.0
Depiction,Exhibition Provenance: Transfer of Custody,0.0
Depiction,Exhibition Provenance: Internal Moves,0.0
Depiction,Exhibition Specific Labels,0.0
Depiction,Depiction of the Object at the Exhibition,0.0
Subject,Style Classification,0.7380671983093456
Subject,Other Classifications,0.5294674270127825
Subject,Objects Carrying Textual Works,0.5540732090105599
Subject,"Single Object, Multiple Works",0.3151390692793034
Subject,"Single Object, Single Textual and Visual Work",0.7522093231258092
Subject,Related Objects,0.7653257119745609
Subject,Ownership,0.7209610188787703
Subject,Custody,0.706538587422368
Subject,Location,0.7079433333328543
Subject,Credit / Attribution Statement,0.6529763097295643
Subject,Rights Statement,0.670699619568022
Subject,RightsStatements.org Assertions,0.0
Subject,Digital Objects,0.30542581369199756
Subject,Digital Images,0.6129711672712097
Subject,Digital Surrogates,0.6192049739976947
Subject,Home Page,0.5938273992348598
Subject,Other Pages,0.5113392045995208
Subject,IIIF Images,0.4392328922346389
Subject,IIIF Manifests,0.4216892585705122
Subject,Core Information,0.13995178161437843
Subject,Geospatial Location,0.1483881202574783
Subject,Geospatial Approximation,0.2978526879369008
Subject,"Buildings and ""Immovable"" Objects",0.440707839619315
Subject,Types,0.36631857798459794
Subject,Names,0.38547322790187655
Subject,Parts of Names,0.0
Subject,Identity,0.19190979254796994
Subject,Equivalent Resources,0.4215154105542375
Subject,Addresses,0.0
Subject,Birth and Death / Formation and Dissolution,0.2936084786565739
Subject,Active Dates,0.37181102463151094
Subject,Biography,0.4692546189316013
Subject,Nationality,0.47286702712076356
Subject,Ethnicity,0.35086904147869724
Subject,Gender,0.4528392309015536
Subject,Digital Integration,0.4099260998563143
Subject,Organization Membership,0.4481127798784833
Subject,Provenance Event,0.45508723513582305
Subject,Classifications,0.6038030541413466
Subject,Relative Times,0.5793503699198179
Subject,"Object Acquisition
",0.5795404066927625
Subject,"Multiple Owners
",0.6610999875360665
Subject,Agents,0.4410537984611977
Subject,Exchange of Objects,0.4658761416983046
Subject,Payments,0.0
Subject,"Payment for Services
",0.6685821467893638
Subject,Loans,0.5651487664995657
Subject,"Institutional Ownership, Departmental Custody",0.6623907727936327
Subject,Loss,0.6140478415724866
Subject,Theft,0.4865720871450723
Subject,Sale of Stolen or Looted Objects,0.4391053205135361
Subject,Rights and their Acquisition,0.41678978593778887
Subject,Multiple Owners with Different Stakes,0.6443756273594528
Subject,Transfer of Shares,0.5048520684384182
Subject,Intellectual Property Rights,0.518597533990483
Subject,Encounters,0.0
Subject,Promised Gift,0.28989877489545346
Subject,Commissions for Artwork,0.33047233165265527
Subject,Auction,0.41746713412526304
Subject,Auction of Lot,0.40918324310577353
Subject,Known Bid Amounts,0.4526962524420646
Subject,Set of Objects,0.35816585001112516
Subject,Pre-set Prices,0.43137930365734534
Subject,Purchase of Lot,0.4741795334121099
Subject,Lot Withdrawn,0.621240715403558
Subject,Object Withdrawn from Lot,0.7078164365735604
Subject,Reserve Not Met,0.5398335077451083
Subject,Bought by Owner,0.66528188453366
Subject,"Winner Unable to Pay
",0.6298663945259968
Subject,Auction Catalog,0.5721043397337906
Subject,Moving an Object,0.4523354840014042
Subject,Taking Inventory,0.47030157180958587
Subject,Object Ownership and Existence,0.28376432028363163
Subject,Core Features,0.7695378672225622
Subject,Collections of Objects,0.6438469138344445
Subject,Departmental Collections,0.6291237456075931
Subject,Other Uses,0.4477603206678209
Subject,Collection Specific Information,0.3505328491425727
Subject,Adding and Removing Resources,0.4230407062802518
Subject,Exhibition Concept,0.40782202427796627
Subject,Exhibition Activity,0.5123527306946766
Subject,Multiple Venues,0.40363182243419027
Subject,Objects,0.7320760194216025
Subject,Exhibition Provenance: Transfer of Custody,0.4132597244854462
Subject,Exhibition Provenance: Internal Moves,0.4776678024548256
Subject,Exhibition Specific Labels,0.6298807056766175
Subject,Depiction of the Object at the Exhibition,0.31885595985441534
Style Classification,Other Classifications,0.508217882199117
Style Classification,Objects Carrying Textual Works,0.5380855798101234
Style Classification,"Single Object, Multiple Works",0.31354819376128584
Style Classification,"Single Object, Single Textual and Visual Work",0.7259597455018861
Style Classification,Related Objects,0.7330307899996268
Style Classification,Ownership,0.6866705629348945
Style Classification,Custody,0.6819914421497875
Style Classification,Location,0.6755003906590367
Style Classification,Credit / Attribution Statement,0.623548149728579
Style Classification,Rights Statement,0.6442838071651488
Style Classification,RightsStatements.org Assertions,0.0
Style Classification,Digital Objects,0.2978133768278701
Style Classification,Digital Images,0.5937657232901408
Style Classification,Digital Surrogates,0.5948495052490776
Style Classification,Home Page,0.5694021180730354
Style Classification,Other Pages,0.4900427754045125
Style Classification,IIIF Images,0.42329445304747854
Style Classification,IIIF Manifests,0.3977097746228124
Style Classification,Core Information,0.13624921335150791
Style Classification,Geospatial Location,0.15097967300004977
Style Classification,Geospatial Approximation,0.29050693739078687
Style Classification,"Buildings and ""Immovable"" Objects",0.4275351598701035
Style Classification,Types,0.3558903825991544
Style Classification,Names,0.36371062987313063
Style Classification,Parts of Names,0.0
Style Classification,Identity,0.18919395753015694
Style Classification,Equivalent Resources,0.4001477916188645
Style Classification,Addresses,0.0
Style Classification,Birth and Death / Formation and Dissolution,0.2847642473121347
Style Classification,Active Dates,0.35518037640049327
Style Classification,Biography,0.44834314675960535
Style Classification,Nationality,0.451794574597645
Style Classification,Ethnicity,0.3426920307804049
Style Classification,Gender,0.432459925769748
Style Classification,Digital Integration,0.3912800066684575
Style Classification,Organization Membership,0.4332613552239606
Style Classification,Provenance Event,0.4326626415683987
Style Classification,Classifications,0.574748887784873
Style Classification,Relative Times,0.5513847824054673
Style Classification,"Object Acquisition
",0.5515656459901642
Style Classification,"Multiple Owners
",0.6299605532634419
Style Classification,Agents,0.42220477523882205
Style Classification,Exchange of Objects,0.4394601851427574
Style Classification,Payments,0.0
Style Classification,"Payment for Services
",0.6372838963291608
Style Classification,Loans,0.5387798841356052
Style Classification,"Institutional Ownership, Departmental Custody",0.6287345120440483
Style Classification,Loss,0.5828407789209897
Style Classification,Theft,0.4687361625354155
Style Classification,Sale of Stolen or Looted Objects,0.41556771004404536
Style Classification,Rights and their Acquisition,0.4161534365785628
Style Classification,Multiple Owners with Different Stakes,0.613063843494567
Style Classification,Transfer of Shares,0.48138058988761195
Style Classification,Intellectual Property Rights,0.49114589866632324
Style Classification,Encounters,0.0
Style Classification,Promised Gift,0.2750124539444004
Style Classification,Commissions for Artwork,0.31656603018412927
Style Classification,Auction,0.39736267494296706
Style Classification,Auction of Lot,0.394656323379011
Style Classification,Known Bid Amounts,0.4258102979142563
Style Classification,Set of Objects,0.3441785398862485
Style Classification,Pre-set Prices,0.413621050057447
Style Classification,Purchase of Lot,0.44709316232903656
Style Classification,Lot Withdrawn,0.5883792074223752
Style Classification,Object Withdrawn from Lot,0.6712481565765883
Style Classification,Reserve Not Met,0.512643068158265
Style Classification,Bought by Owner,0.6348322189756203
Style Classification,"Winner Unable to Pay
",0.5982643221567047
Style Classification,Auction Catalog,0.5476252952187477
Style Classification,Moving an Object,0.4298094090351376
Style Classification,Taking Inventory,0.4463624259559666
Style Classification,Object Ownership and Existence,0.2691038636607359
Style Classification,Core Features,0.7328171016505478
Style Classification,Collections of Objects,0.6110189386341481
Style Classification,Departmental Collections,0.5990074223091666
Style Classification,Other Uses,0.4282987013431236
Style Classification,Collection Specific Information,0.33666244149746005
Style Classification,Adding and Removing Resources,0.40418246235943356
Style Classification,Exhibition Concept,0.3865100289323216
Style Classification,Exhibition Activity,0.48566351161718785
Style Classification,Multiple Venues,0.3840161469642675
Style Classification,Objects,0.702297858847553
Style Classification,Exhibition Provenance: Transfer of Custody,0.39057940946486946
Style Classification,Exhibition Provenance: Internal Moves,0.46233889632873876
Style Classification,Exhibition Specific Labels,0.5963400056079518
Style Classification,Depiction of the Object at the Exhibition,0.3098738819596135
Other Classifications,Objects Carrying Textual Works,0.45789087769636194
Other Classifications,"Single Object, Multiple Works",0.28993397733222287
Other Classifications,"Single Object, Single Textual and Visual Work",0.5452136455209523
Other Classifications,Related Objects,0.5576575022409375
Other Classifications,Ownership,0.5219489317372145
Other Classifications,Custody,0.520455088332515
Other Classifications,Location,0.5500697924609794
Other Classifications,Credit / Attribution Statement,0.5051132603324641
Other Classifications,Rights Statement,0.49104220275342636
Other Classifications,RightsStatements.org Assertions,0.0
Other Classifications,Digital Objects,0.24320797071959935
Other Classifications,Digital Images,0.4219585263784922
Other Classifications,Digital Surrogates,0.46246540500274014
Other Classifications,Home Page,0.4483331018043081
Other Classifications,Other Pages,0.3686777383334798
Other Classifications,IIIF Images,0.3253453031132487
Other Classifications,IIIF Manifests,0.33733356870060927
Other Classifications,Core Information,0.12073631068857807
Other Classifications,Geospatial Location,0.17062726729760863
Other Classifications,Geospatial Approximation,0.25379998557461164
Other Classifications,"Buildings and ""Immovable"" Objects",0.3731091660963625
Other Classifications,Types,0.31020726006104105
Other Classifications,Names,0.2881292499315494
Other Classifications,Parts of Names,0.0
Other Classifications,Identity,0.17326673687691357
Other Classifications,Equivalent Resources,0.33138309325097604
Other Classifications,Addresses,0.0
Other Classifications,Birth and Death / Formation and Dissolution,0.24479962933253213
Other Classifications,Active Dates,0.32899413158596597
Other Classifications,Biography,0.37578958366515136
Other Classifications,Nationality,0.37868248085713774
Other Classifications,Ethnicity,0.27748006046934787
Other Classifications,Gender,0.36281755898787027
Other Classifications,Digital Integration,0.31115520325968354
Other Classifications,Organization Membership,0.35166475658389335
Other Classifications,Provenance Event,0.34740717657334763
Other Classifications,Classifications,0.4580080781858468
Other Classifications,Relative Times,0.4391131764855828
Other Classifications,"Object Acquisition
",0.4516351706319473
Other Classifications,"Multiple Owners
",0.4748543105994164
Other Classifications,Agents,0.35065062613832
Other Classifications,Exchange of Objects,0.34738308800862466
Other Classifications,Payments,0.0
Other Classifications,"Payment for Services
",0.4801566038593533
Other Classifications,Loans,0.40689013002392377
Other Classifications,"Institutional Ownership, Departmental Custody",0.4652233786263546
Other Classifications,Loss,0.43943221780972475
Other Classifications,Theft,0.3650167109592157
Other Classifications,Sale of Stolen or Looted Objects,0.31944146552010244
Other Classifications,Rights and their Acquisition,0.3009491564832681
Other Classifications,Multiple Owners with Different Stakes,0.46455482966960576
Other Classifications,Transfer of Shares,0.39013893907108205
Other Classifications,Intellectual Property Rights,0.4106151101245646
Other Classifications,Encounters,0.0
Other Classifications,Promised Gift,0.2261775638858338
Other Classifications,Commissions for Artwork,0.27222031931600243
Other Classifications,Auction,0.3293929810318511
Other Classifications,Auction of Lot,0.32084282991380547
Other Classifications,Known Bid Amounts,0.3320069951033503
Other Classifications,Set of Objects,0.2774999639280299
Other Classifications,Pre-set Prices,0.3360254952322339
Other Classifications,Purchase of Lot,0.38140884494570165
Other Classifications,Lot Withdrawn,0.450056738273301
Other Classifications,Object Withdrawn from Lot,0.5163814576611109
Other Classifications,Reserve Not Met,0.4200889161564493
Other Classifications,Bought by Owner,0.5048281445699452
Other Classifications,"Winner Unable to Pay
",0.47187455728734207
Other Classifications,Auction Catalog,0.41487136738101155
Other Classifications,Moving an Object,0.35011644062085817
Other Classifications,Taking Inventory,0.3702415567410579
Other Classifications,Object Ownership and Existence,0.2176746037914338
Other Classifications,Core Features,0.556207227744145
Other Classifications,Collections of Objects,0.4612674303110179
Other Classifications,Departmental Collections,0.46277177413674764
Other Classifications,Other Uses,0.7513934021843561
Other Classifications,Collection Specific Information,0.3202150204701409
Other Classifications,Adding and Removing Resources,0.383167201897898
Other Classifications,Exhibition Concept,0.4580134157084104
Other Classifications,Exhibition Activity,0.46696510863872076
Other Classifications,Multiple Venues,0.39672102120331376
Other Classifications,Objects,0.5689962634855111
